,GSM5824838,GSM5824839,GSM5824847,GSM5824852,GSM5824855,GSM5824858,GSM5824868,GSM5824878,GSM5824885,GSM5824894,GSM5824904,GSM5824932,GSM5824943,GSM5824955,GSM5824967,GSM5824970,GSM5824979,GSM5824984
105377799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377803,0,0.1873,0,0.6668,0,0,0,0.3433,0.318,0,0.2803,0,0.1871,0,0.1251,0,0,0
101928095,0.1166,0.06375,0.1022,0.1059,0.1338,0.01782,0.02423,0.07008,0.3679,0.1373,0.03816,0.1771,0.1528,0.02242,0.01703,0.06505,0.2132,0.1071
349196,0,0.0294,0.02945,0.03488,0,0,0,0.05387,0.0499,0,0.022,0.01945,0,0.02585,0,0,0,0
100128890,0.02242,0.1569,0.09822,0.1163,0.06174,0.04112,0.09941,0.07187,0.1997,0.04693,0.01467,0.06488,0.09793,0.01725,0.0524,0.08005,0.07567,0.08241
641517,0,0,0,0,0.3358,0,0,0,0,0,0.4789,0,0,0,0,0,0,0.3362
401447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100131980,0,0,0,0,0,0,0,0,0.03936,0,0,0,0,0,0,0,0,0
100289462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100131608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04419,0
441317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105377800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986910,0.04414,0.03862,0,0.04581,0.04052,0,0,0.07075,0.06555,0.0462,0,0.1533,0.07713,0.03396,0.02579,0.197,0.04966,0.1623
101929400,0,0,0,0,0,0,0,0,0.03916,0.05521,0,0.01526,0.02304,0,0,0,0.02967,0.02424
105379215,0,0.06185,0,0,0,0,0,0.1133,0,0,0,0,0,0,0,0,0,0
107986912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100133251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04823,0
105379216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132103,0.06735,0.1768,0.05901,0,0.1855,0,0.07466,0.108,0.2,0,0.04408,0,0.05884,0,0,0,0.1516,0.1857
392188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100302186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379219,0.4446,0.2917,0.09738,0.6921,0.204,0.2718,0.1232,0.1781,0.6601,0.1163,0.2182,0.2573,0.3884,0.2565,0.2598,0,0.3751,0.4085
112268014,0.1155,0.4548,0.05061,0.2998,0.2121,0.07063,0.3522,0.2778,0.6862,0.06046,0.2269,0.3009,0.4037,0.3111,0.135,0.2062,0.4549,0.1593
286042,2.46,1.821,2.056,4.831,3.127,1.064,1.489,3.154,8.542,4.041,2.031,2.103,2.678,1.601,1.681,7.364,4.684,1.565
157285,1.923,4.862,4.227,4.408,4.669,3.515,3.652,4.594,6.384,2.598,2.288,2.246,4.947,2.541,1.624,2.683,4.444,3.582
105379222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379225,0,0.06382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137075,0.313,0.3129,0.3918,0.5569,0.1231,0.3007,0.223,0.2867,0.664,0.3276,0.1756,0.07764,0.7422,0.0344,0.2351,0.1996,0.5031,0.7396
9258,1.763,3.383,4.223,3.497,3.602,2.043,2.277,4.034,5.89,3.973,1.48,1.72,4.211,1.728,1.105,1.878,3.087,3.332
90459,1.743,1.605,1.618,1.762,1.632,1.36,0.9598,1.379,4.104,2.497,0.8407,1.878,2.084,0.9087,0.583,1.187,2.155,2.898
105379227,0,0.5226,0.349,0.2067,0,0.2435,0.1104,0.3192,0.2957,0,0,0.3458,0,0.6128,0,1.067,0.224,0.366
100616350,0,0,0,0,0,0,0,0,0,0,0,0.7554,0,0,0,0,0,0
109616996,0,0,0,0,0.9637,0,0,0,0,0,0,2.43,0,0,0,0,0,0
79660,32.94,16.51,9.597,27.84,20.29,7.229,8.618,22.69,62.54,39.77,12.81,26.52,19.75,13.69,7.233,27.95,31.7,27.55
102724880,0,0.06232,0,0.02465,0,0.05807,0,0,0,0.02486,0,0,0,0,0,0,0,0
101929128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379230,0.02285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8658,1.717,2.59,2.564,3.592,1.761,1.445,1.66,2.908,7.225,2.743,0.9508,1.537,3.115,1.315,0.865,1.638,3.026,2.587
693182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157627,0,0.08675,0,0,0,0.1617,0,0,0,0.1384,0,0.01913,0,0,0,0,0,0.03038
406907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379234,0,0.09362,0.04688,0,0,0,0.05931,0,0.07946,0,0,0,0,0,0,0,0,0
4482,2.224,1.797,2.774,3.437,2.574,1.877,0.71,2.634,3.553,4.402,2.231,3.427,2.745,2.659,2.161,5.76,2.529,1.844
101929191,0.1772,0.3101,0.1553,0.7357,0,0,0,0,0,0.5565,0,0.1026,0.4645,0.1363,0.8284,1.898,0.1994,0
112268021,0.2781,0.1793,0.3591,0.79,0.215,0.1163,0.07302,0.3519,0.4999,0.6895,0.08623,0.1694,0.2941,0.07883,0.2309,0.5618,0.4447,0.3094
203074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4867,0
94137,0,0,0,0,0,0.03684,0,0,0.0179,0,0,0,0,0.01854,0,0,0,0
100422982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83595,0.06008,0.1314,0,0,0.02758,0.03673,0.08325,0.0963,0.08922,0.06289,0.01966,0.01739,0.07874,0,0.05266,0,0.1352,0.08282
102723313,0,0.06044,0.06053,0.0717,0.1268,0.2745,0,0.1107,0.05129,0.07231,0,0,0.03018,0.07972,0.04037,0,0.1555,0
54984,1.107,1.884,2.318,3.512,2.485,1.617,1.193,4.141,3.563,1.159,1.329,1.389,2.526,1.514,1.042,1.483,3.945,3.449
100302166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101929248,0,0,0.02176,0.02577,0.02279,0.04554,0.006881,0,0,0.03899,0,0.007186,0.01085,0.0191,0.007255,0,0,0.04564
112268022,0.02058,0.009002,0.009016,0.00712,0.006297,0.03145,0.003802,0,0.005093,0.00718,0,0.005956,0.01199,0.002639,0.002004,0,0,0.009456
286046,0.1239,0.3253,0.1991,0.2787,0.2086,0.1579,0.2519,0.149,0.4754,0.1081,0.2231,0.1734,0.3158,0.1589,0.07242,0.1752,0.6043,0.1614
693183,0,0,0,0,0,0,0,0,0,0,0,4.034,0,0,0,0,0,0
101929269,0,0,0,0,0.1398,0,0,0,0.2262,0,0,0,0.1331,0,0,0,0,0
107986915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66036,1.642,1.846,2.181,2.413,1.798,0.5252,1.288,2.227,4.202,1.944,0.7938,1.17,1.755,0.7386,0.5832,1.207,2.033,1.939
101929290,0.2464,0.07185,0.2159,0.1705,0,0,0.04552,0.3949,0.8537,0.3439,0.1613,0.2377,0.4305,0.1895,0,0,0.1848,0.2264
83650,0.08042,0,0.3523,0.08346,0,0,0,0.1289,0.1194,0.08417,0.2105,0,0.2108,0,0,0,0.09048,0.0739
157739,0.07118,0,0.06236,0,0.2613,0.08702,0,0,0,0.298,0,0,0.1244,0,0,0,0,0.1962
100129129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07263
83648,0.2705,0.4733,0.04741,0.5616,0.1987,0.5403,0.7697,1.127,1.232,0.05663,0.2479,0.2714,0.5042,0.3885,0.1475,0.0644,0.9537,0.3149
640,4.229,7.842,7.707,8.748,7.401,3.86,4.453,10.03,7.075,4.308,2.473,2.872,4.113,3.687,2.619,8.38,11.58,3.238
105379241,0,0.4912,0.615,0.5828,0.1289,0,0,0.45,0,0,0,0.1625,0,0,0.08203,0.1253,0.1579,0.258
83655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106635531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252969,1.533,3.043,2.015,2.264,2.192,0.9012,1.275,1.89,2.933,1.45,1.1,1.553,2.189,1.383,1.016,2.079,2.289,1.842
105379243,0.4829,0.5633,0.2821,0.6683,0.4433,0.09841,0.5353,1.032,0.9561,0.6739,0.4214,0.4658,0.5625,0.3715,0.2822,0,0.7244,0.5917
2222,11.6,13.02,12.1,12.7,16.15,7.16,8.114,16.94,24.16,11.25,7.032,10.72,15.64,7.57,7.41,13.54,18.68,15.5
1508,74.88,60.28,115.1,89.07,69.11,65.52,49.79,108.2,185.1,128.4,43.61,71.59,120,39.76,46.9,64.79,118,166.1
105379244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112268017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100133267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100132923,0.09018,0.1578,0,0.0936,0.3311,0,0,0,0.1339,0.09439,0,0,0.1576,0,0.1581,0,0,0.08287
392196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4126,0
85002,0.2036,0.1979,0.1982,0.1643,0.2699,0.08297,0.1504,0.2175,0.1679,0.142,0.04441,0.1833,0.2767,0.1044,0.03965,0.1009,0.2799,0.1663
619423,0.05226,0.1372,0.04579,0.1627,0.1439,0.1278,0.2028,0.1675,0.5432,0.1094,0.03421,0.1512,0.3653,0.04021,0.06108,0,0.294,0.09606
245940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100133172,0,0,0,0.1293,0.2288,0.2286,0,0.1998,0.1851,0,0,0,0.1089,0.09587,0,0,0.1402,0
649352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245912,0,0,0,0,0.9382,0,0,0.8191,0,0,0.3345,0,0.4465,0,0,0,0,0.4696
389633,0,0.04456,0,0,0,0.06228,0,0,0,0,0,0,0.1335,0,0,0,0.05731,0
653333,0.2353,0.3087,0.1546,0.1221,0.216,0.03596,0.0978,0.09428,0.1747,0.1231,0.077,0.2043,0.3597,0.04525,0.1031,0,0.1985,0.2703
100506990,0.5344,1.179,0.794,1.182,0.7678,0.5255,0.5537,0.9683,1.449,0.4377,0.365,0.5379,0.9946,0.5183,0.4616,1.182,1.542,0.7473
729732,0.1698,0.191,0.1063,0.3776,0.2004,0.05931,0.08066,0.07775,0.7203,0.1269,0.2381,0.2106,0.3602,0.05598,0.07086,0.3031,0.6003,0.2452
100847038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91694,3.933,3.102,1.952,3.185,2.838,0.5281,1.361,2.514,4.422,2.546,1.056,2.276,2.403,1.644,0.7039,3.287,2.225,3.092
100500870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100500838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101409254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57604,0,0.006855,0,0.0244,0,0.06706,0,0.01256,0.01164,0.08202,0.005129,0.02721,0.02738,0.01206,0,0,0.008816,0.0144
10395,0.03155,0.0276,0.03686,0.02183,0.009655,0.00643,0,0.01686,0.1874,0.1982,0.006884,0.07914,0.06432,0.01618,0,0.06572,0,0.116
101930149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102725080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7991,0.009604,0.07561,0.03366,0.0299,0.1058,0,0.04258,0,0.02852,0.0201,0,0,0.05873,0,0.005611,0,0,0.02648
4481,1.379,0.7086,2.084,0.6261,0.5695,3.087,0.5922,1.188,3.557,6.999,0.1354,0.788,2.575,0.2652,0.2215,0.6769,1.551,5.923
101929028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05906,0
286097,0.02341,0.08602,0.04513,0.03888,0.05588,0.0229,0.03374,0.06004,0.09039,0.03921,0.03065,0.04065,0.04909,0.01081,0.002736,0,0.06322,0.03443
51201,3.331,3.405,3.391,2.914,3.712,2.222,1.871,3.332,6.253,2.994,1.425,1.783,3.135,1.366,0.6296,1.341,3.415,3.556
107986918,0.02673,0.05846,0.03513,0.02774,0.01227,0.01634,0.05185,0.04284,0.1191,0.02798,0.04374,0.06188,0.1168,0.07197,0.01562,0,0.03007,0.03684
29883,3.426,3.369,3.88,3.382,4.08,2.053,1.899,4.084,6.985,3.367,1.695,2.162,3.891,1.69,0.8836,2.304,3.892,4.077
137492,1.351,1.367,1.34,1.714,1.382,0.5422,0.7712,1.878,3.589,1.593,0.7563,0.8996,1.351,0.5634,0.4945,0.937,1.794,1.496
9108,0.2793,0.3258,0.2797,0.5108,0.1709,0.06505,0.1253,0.4691,1.047,0.2785,0.1828,0.2079,0.4648,0.1433,0.06218,0.2731,0.449,0.3789
102724838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,0,0,0,0,0,0,0,0,0,0.1055,0,0,0,0,0,0,0,0
107986919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57509,0.124,0.2305,0.06112,0.177,0.2063,0.05686,0.06014,0.1863,0.3337,0.04867,0.1167,0.05383,0.2099,0.1371,0.02717,0.1314,0.2616,0.1424
100422850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101930275,0,0,0,0,0,0.01022,0,0,0,0,0,0,0,0,0,0,0,0
2267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5108,2.889,5.636,7.035,8.11,5.455,3.733,4.063,7.686,18.2,6.454,3.353,3.958,7.776,2.846,2.036,4.596,8.383,6.689
427,68.31,47.45,56.26,76.81,55.94,24.02,21.58,67.73,144.3,109.5,30.36,53.92,49.48,34.37,23.5,66.11,88.55,55.37
101929066,0.03831,0.1676,0.1678,0.1591,0,0.3045,0,0,0,0.1203,0.07523,0.06652,0,0.02947,0,0,0,0.1056
9,1.112,0.9148,1.228,0.7851,0.7965,0.7073,0.3699,1.177,1.685,0.9781,0.3495,1.133,0.8747,0.291,0.338,0.9135,0.826,0.8383
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23362,0.03163,0.03558,0.04355,0.07503,0.02489,0.01381,0.01503,0,0.08722,0.04257,0.0207,0.01308,0.03158,0.02086,0.01584,0.02017,0.07117,0.01661
107986868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100128993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63898,0.08272,0,0.1691,0.1145,0,0,0,0.04419,0.1228,0.1443,0.03609,0.03192,0.02409,0,0,0,0.1551,0
102724881,0.1578,0,0,0.0546,0,0,0,0.253,0.2343,0,0,0.09134,0,0.04047,0,0,0,0
55790,2.95,2.326,1.366,2.349,2.465,0.3499,1.396,2.738,5.439,1.521,0.876,1.34,1.577,1.28,0.5762,1.195,3.299,1.311
105379308,0.09129,0.07986,0.07999,0,0,0,0,0,0.4067,0,0,0.1057,0.07975,0,0,0,0.1027,0.08389
107986920,0,0,0,0,0,0,0,0,0.487,0,0,0.09491,0,0,0,0,0,0
55174,5.563,6.644,7.545,6.904,6.35,3.357,4.665,8.336,14.91,5.393,2.644,4.018,7.629,3.61,2.233,4.793,9.089,8.313
105379309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4023,0.02709,0.0711,0,0.1687,0.04974,0.09937,0.04505,0.4777,1.77,0.1134,0.03546,0.03136,0.1183,0.02084,0.09498,0,0.4877,0.04979
105379311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6570,0,0.1714,0.02862,0.0339,0.1499,0.01997,0,0.2094,0.388,0,0.1069,0.09452,0.08561,0.1256,0.03817,0,0.1102,0
526,48.73,39.13,32.74,67.98,51.34,17.45,19,51.85,107.8,51.98,24.65,37.08,48.2,25.31,25.35,69.1,60.72,49.81
11178,0.1279,0.4102,0.4233,0.1327,0.3,0.6515,0.5749,0.1139,0.1688,0.4164,0.0651,0.04935,0.3848,0.04372,0.01661,0.03805,0.06395,0.3656
100874051,0,0,0,0,0,0,0,0,0,0,0,0,0.1892,0,0,0,0,0
105379314,0,0,0.05253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986881,0,0.04567,0,0,0,0,0,0,0,0,0,0,0.04561,0.04016,0,0,0,0
109616983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105379315,0,0,0,0,0,0,0,0,0.05209,0,0,0,0,0,0,0,0,0.06448
105379316,0,0,0,0,0,0,0,0,0,0,0.08672,0,0,0,0,0,0,0
102467222,0,0,0,0,0,0,0,0,0.1485,0,0,0,0,0,0,0,0,0
286114,0,0,0,0,0,0,0,0,0.2617,0.06149,0,0.068,0,0,0,0,0,0
101929172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107986922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,0.1687,0.2132,0.4106,0.2918,0.3097,0.7448,0.06233,0.4206,0.3896,0.6082,0.1472,0.141,0.1965,0.07209,0.2519,0.1004,0.3374,0.155
105379318,0.6775,0.6773,0.5088,0.2009,0.8884,0.05916,0.5364,1.551,0.5748,0.3039,0.3167,0.2801,0.08455,0.07445,0.3393,0.6911,0.2178,0.7115
107986923,0.4075,0,0,0,0.7482,0,0,0,3.026,0,0,0,0,0,0,0,0,0.3745
9046,55.7,78.04,81.46,87.49,115.7,58.02,36.51,100.2,112.9,63.09,44.25,49.2,86.22,35.22,55.24,58.18,83.63,78.61
23039,7.155,12.38,13.94,16.13,10.3,10.14,10.08,15.58,27.18,14.49,6.64,8.952,15.74,7.151,5.894,11.1,13.58,14.59
10361,0.03561,0.03115,0.1248,0.03696,0.1635,0.02177,0,0,0.2115,0.03728,0.04662,0,0,0.05479,0.02081,0.1272,0.04007,0.03273
8822,0.0213,0.03727,0.112,0,0.01955,0,0,0,0.09489,0.04459,0,0,0.07444,0,0.01245,0,0.0719,0.01958
2039,58.54,67.71,87.82,49.63,57.49,114.3,145.1,59.07,48.24,103.3,48.13,46.67,124.9,46.47,55.71,39.59,49.14,98.83
64760,7.252,11.47,11.14,11.06,13.5,8.148,6.879,13.79,20.29,8.216,5.816,7.426,12.11,6.927,5.809,10.3,16.86,10.09
79873,4.379,4.656,3.686,3.831,4.689,3.674,1.285,4.197,6.948,3.639,2.416,3.975,5.025,1.651,3.21,3.219,4.974,4.142
55806,0.01712,0.01498,0,0.03554,0,0.02093,0,0,0.02542,0,0,0,0,0,0,0,0,0
80346,9.914,13.9,20.06,19.74,16.12,11.2,6.137,19.98,33.57,16.5,8.613,8.992,15.8,6.6,9.383,18.37,20.55,21.36
203190,0,0,0,0,0,0,0,0,0,0,0,0,0.02604,0,0,0,0,0.05477
6440,0,0,0,0,0.1572,0,0,0,0,0,0,0,0,0,0,0,0,0
649,0.7011,1.227,1.229,1.48,1.087,0.8572,0.5896,2.015,2.441,0.8857,0.3798,0.6716,2.007,0.2976,0.8052,0.8632,1.659,1.044
9796,0,0,0,0,0.01958,0,0,0.03419,0.06335,0,0,0,0,0.01641,0.01246,0,0.07199,0
407037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,2.376,3.559,4.401,3.382,3.619,2.432,2.075,3.751,6.389,2.167,1.591,1.25,3.46,1.593,1.136,1.575,3.544,4.268
100507071,1.313,2.789,2.958,2.141,2.754,0.4586,0.7276,1.503,3.342,0.7852,1.964,0.7598,1.475,0.2885,0.2192,2.344,3.376,0.6894
55124,0.06726,0.07355,0.0884,0,0.06174,0,0,0.1617,0.1748,0.0528,0,0.01946,0.1028,0.01294,0.009825,0.07504,0.03784,0.09271
23516,0.5371,0.8591,0.4975,0.8919,0.648,0.6098,0.6209,0.5657,1.732,0.7549,0.4319,0.2664,0.9787,0.2715,0.2242,0.3424,0.6906,0.8179
5533,3.908,5.449,5.692,4.408,5.046,3.557,3.709,5.435,9.142,3.119,1.822,2.913,5.457,2.32,1.856,2.358,6.586,4.543
10174,2.662,7.228,7.26,6.246,5.12,6.664,5.644,6.455,7.801,4.094,2.818,3.081,6.531,3.401,3.732,2.768,6.64,5.934
64236,14.93,15.53,12.22,19.98,22.51,8.724,7.17,19.89,28.21,15.58,8.165,10.38,14.94,8.101,10.47,19.84,22.04,15.36
541565,1.965,2.415,2.091,2.963,2.921,1.173,1.089,2.7,3.613,2.4,1.256,1.246,2.984,1.332,1.066,1.545,2.79,2.752
107986876,1.189,1.583,1.314,1.771,1.471,0.9483,0.831,1.74,1.689,1.136,0.8122,0.808,1.491,1.074,0.6646,0.6461,1.803,1.378
57805,10.99,21.1,22.07,21.55,21.81,13.11,13.75,25.9,36.79,18.51,9.911,12.3,24.88,9.733,10.51,17.61,25.33,20.15
55909,12.35,8.939,9.14,12.75,15.3,6.098,4.922,11.45,16.8,11.9,6.389,10.58,11.34,5.615,5.011,13.17,14.34,12.16
80094,0.4202,0.5054,0,0.218,0.6749,0.03211,0.2038,0.5051,0.3899,0.2199,0.1375,0.2128,0.5047,0.0404,0,0.1875,0.3545,0.3861
105369180,0.194,0.194,0.06071,0.2876,0.1272,0,0.1075,0.1999,0.1235,0.1595,0.04535,0.1363,0.2542,0.06396,0.03239,0.2226,0.2494,0.191
107986924,0.0382,0.03342,0.03347,0.01982,0,0,0,0,0.08508,0.03998,0.0125,0.01105,0.08343,0,0,0,0.04297,0.0351
